xe;ye;ze;alpha;beta;gamma
0.495265812;0.140149042;0.191175327;-139.7027588;-32.43053055;-127.7565842
0.213439286;-0.040184796;0.743006945;147.0646057;10.28006554;63.21233368
0.169878855;-0.066138513;2.151741266;-6.505520821;-14.80385399;97.08411407
0.244681954;0.007017894;0.872388124;167.8585663;8.990058899;-132.4767303
0.323054969;0.255636185;0.334612697;155.4074249;17.76507378;8.69767189
0.121341281;0.258984476;1.861407757;115.9845505;-30.41504478;-80.6947937
0.804506004;0.58596313;0.817314148;-8.292826653;2.739872217;44.23564529
0.634192109;-0.530769229;1.581197023;156.3897247;20.68660164;16.30879021
-0.031776741;0.088108055;0.870216966;-167.1374207;-59.37774277;-91.39396667
0.030493602;0.244343072;0.970171094;82.56024933;-32.97372437;-124.7329407
0.115399994;-0.098478585;1.91280961;145.490509;-16.64601707;-29.97071648
-0.426059812;-0.116356403;1.780069947;-133.8217316;29.77234077;-59.15277863
0.201674625;-0.17421335;0.696785331;-43.07832336;-27.18709373;28.95568275
0.153372824;0.093154632;0.692001879;12.30249405;58.25396729;-164.6102142
-0.693845749;-0.586640716;-0.003940165;99.65644073;-8.782781601;-151.1464844
-0.107604071;0.170489192;0.836922884;19.01700783;37.22085571;124.530304
0.063007489;-0.202201605;1.625379562;-136.8483429;-47.30953598;53.2722168
-0.217488736;-0.02847939;1.22033596;-11.58737755;63.26310349;-66.70053101
-0.139925584;0.182596132;0.50326395;27.02017212;-13.49515057;-164.3208618
-0.009877627;-1.079964638;1.357248545;-120.1850433;-46.11909866;-7.44240284
-0.108910814;-0.055606321;0.827525258;26.67852211;-25.23069763;90.80643463
-0.039544173;-0.144535348;0.555232584;-175.8254089;13.60719681;99.46309662
0.105057932;-0.694251895;1.763240218;-107.397644;37.90107346;39.57888794
0.029197317;-0.090553813;0.968249857;-124.5379639;-84.36243439;122.2401428
1.047847271;0.09499374;1.604096889;0.733621538;-16.66121674;-51.24193954
-0.063208163;-0.316400707;0.866971672;-56.89584732;-18.57064056;121.9978333
-0.066431835;0.251860261;1.086749196;38.69697189;-60.59978867;-62.33486938
-0.162352517;0.000563778;0.718262196;51.43376541;20.945467;127.0355453
0.802496493;0.103375547;1.18940556;-72.32337189;4.221369267;-82.96998596
-0.514029801;-0.408221245;-0.076460615;-141.8988953;83.06765747;-44.1578331
-0.114930227;0.837418437;0.488316804;3.739197254;-20.55606651;-152.1248627
0.013100591;0.09314771;0.822262347;5.29587841;31.96454811;147.7681427
-0.101682536;-0.233752474;0.842366397;-99.94611359;2.52181983;-75.97018433
-0.065072186;-0.101650551;0.856187344;-90.91299438;26.60395622;-96.79550934
-0.148507684;0.043899763;0.833152235;14.36601353;-27.37440109;-158.0912781
0.81886673;0.510371506;0.863279104;65.75229645;-46.22061539;-120.8028259
-0.27734828;0.139108494;1.42619133;-11.43272305;-19.17634773;92.36524963
0.205578312;0.658072054;1.557650805;-163.3755341;48.34635544;18.89639091
0.007011421;0.222477853;0.904974937;-164.6028595;-12.13127136;88.94485474
0.177353293;0.078176565;0.590149701;-175.5374298;39.51597214;156.22612
0.123319328;-0.844935894;0.436965942;-160.5776062;14.17149544;33.05993271
0.087450035;0.032110579;0.840584755;124.327652;14.64489746;-90.13983917
-0.112038121;-0.058672469;0.572643459;-45.39287949;-12.37565708;-16.75998306
0.341941297;0.05262772;0.762185335;161.8027191;-23.54454231;37.222435
0.104063891;-0.017825224;0.776545286;-96.04837036;53.54613876;-149.1769104
0.905854046;0.766893506;1.288449764;-126.2166519;-19.91959572;-108.399231
0.843614757;-0.648081899;0.222280473;31.71139336;55.53289032;64.15538788
-0.054606427;-0.170002848;0.607451081;69.41953278;-31.86494255;-41.01515961
0.120625064;0.180560127;1.05104208;-74.88549805;20.96354294;-121.4370041
-0.09145727;-0.228441805;0.631359875;176.3948212;-38.73628235;-116.4438095
0.702030897;-0.881743789;0.624794006;112.8045959;15.39586926;-126.3977737
0.818479478;0.979953706;0.741300344;175.5706177;48.93071365;-88.17919922
0.077639341;-0.019027613;0.57400614;9.612076759;-52.93574524;72.1450882
0.00090018;0.83576417;0.108932465;7.872094631;14.59151745;-165.2233582
0.023809314;-0.166282222;0.863485038;129.0626678;-6.323550701;95.46374512
1.151675224;-0.59705472;1.008122563;14.65510654;-2.130739212;72.88323975
0.06321276;0.802287579;1.601210713;-139.7593384;-32.98324585;53.02135086
0.627709627;-0.846455276;1.576107979;158.353653;-15.4898634;2.279211283
0.094667509;-0.012397767;0.647021592;-122.413681;21.68543625;-179.4066467
0.383203119;-0.152727515;-0.298899174;-84.2646637;-43.23884583;-170.6157684
0.307510525;0.069478005;0.8963117;111.4743576;37.09809875;163.6015625
0.120112896;-0.267256081;0.91146487;-36.88793182;-60.08753586;97.85327911
0.12487521;-0.272602499;0.854272842;79.38052368;15.68156433;101.2930222
0.087891817;0.148524597;0.555818796;-161.2210083;47.6042366;-6.81905508
0.070162743;0.291875541;1.024492979;-89.80567932;8.371094704;12.74260044
-0.091871038;0.132400006;1.89784658;-146.3257446;-20.60945129;71.16821289
-0.093958572;-0.106815323;0.733553529;-33.21416473;21.95546722;68.257164
0.278688371;0.241447985;0.368282497;50.11075592;43.82315063;118.4627991
0.058744714;0.058051635;0.874062479;55.64881897;24.66666412;52.75365067
-0.000280082;0.261414349;0.742890894;44.02544785;-4.399513721;-32.93266296
-0.000955611;0.122764736;0.621307015;47.30959702;48.15480804;-16.67435455
0.118088245;0.280962765;0.794137239;28.29773903;-65.9360199;-67.25630188
-0.084148102;0.278477967;0.166098341;-40.01948166;-6.659715652;7.867720604
0.098634735;0.048793688;1.104320526;-21.50473785;20.73176193;-18.60846138
0.0317511;0.786982059;-0.078413993;-5.411023617;21.10821724;-161.6921234
-0.169675663;0.060671002;0.851501226;59.83507156;-41.68222427;-7.006560326
0.287425399;0.175158933;0.526478767;0.237076208;23.25495338;8.873435974
0.120643072;0.325129956;1.168285847;14.16274261;3.001824379;60.48893356
-0.490795851;-0.056195546;1.17749095;-49.71821213;-26.89499092;-128.9716034
-0.30561766;-0.045009136;1.011782646;25.3628788;62.01971436;-141.5904541
0.468923539;-0.026523326;-0.227439508;139.4786072;3.410421133;-80.32395172
-0.097650036;-0.142579436;0.550480902;-125.4983597;-36.71977234;-167.2401123
0.775768995;-0.473150492;1.000404954;-74.94673157;-20.24708366;84.08833313
-0.191784039;0.8123523;1.568808675;173.1101532;35.34394073;23.74744415
-0.216617092;0.051241282;0.833479106;19.53375053;-24.54480743;15.29900932
-0.179606646;-0.032878444;0.684801042;-141.123703;59.68973923;-54.10986328
-0.25514102;-0.106114969;0.647934318;-40.01457977;-17.64748001;-121.1268921
-1.040394902;0.330716819;1.175121784;9.693887711;16.73155594;149.0325623
-0.437060058;-0.061499;1.778921247;167.7154388;-67.28430939;-171.956192
0.268448234;-0.18782115;0.195937514;104.2679825;1.344682097;-104.3665161
0.236669555;0.120887421;0.597514331;17.02186012;43.01140976;-47.98802567
-0.178549469;-0.157711655;0.71493566;-87.63548279;10.5008297;90.25154877
-0.414649397;-0.467858851;1.055221081;-122.1339035;10.7918539;-6.830309391
-0.064827286;-0.277913481;0.750741422;-170.3421936;-17.44876099;66.54456329
-0.221587539;-0.117225394;0.6866256;-124.6930542;-57.18576431;81.16759491
0.224785656;-0.062085703;0.81124872;-28.5838089;20.9026165;60.44776917
0.094570577;-0.027532753;0.219617575;102.7626953;-44.27938843;7.090687275
-0.045456674;0.196969151;1.07549417;-22.12195969;-17.71678925;92.87004089
0.050401587;-0.174412429;1.822150707;156.6579132;-15.63558197;-88.97219086
0.964544356;-0.724493563;0.700189412;-109.8934479;70.12674713;98.07584381
-0.119306557;-0.312949657;-0.213688478;164.0909576;23.64416122;-112.9420624
0.876899302;0.608338833;1.544815898;-102.9310989;-53.49187088;54.54683304
0.061120078;-0.190088779;0.845920086;-8.768573761;-4.680187225;139.9377136
0.088406876;-0.245625615;0.789204061;164.0758209;31.12770653;-48.76428223
-0.406630158;0.560469925;1.650841475;-17.63065147;-10.79042721;-154.1145782
-0.229564384;0.740080178;1.603506565;145.8031311;79.35245514;-163.6997681
0.07953015;0.303404272;0.949349999;-145.1308899;3.628925085;-21.26544189
0.050555024;0.080795974;0.773010492;-147.9682312;-12.3176775;53.69723511
-0.054416291;-0.15937227;0.916959643;135.3417053;-3.813146114;-110.6124039
0.056920681;-0.34657231;1.815113664;148.7894897;-12.77008247;111.1498718
-0.156165481;-0.569773436;0.855494857;-161.4317322;1.331458569;84.18438721
-0.183599114;-0.165916935;0.969025016;-125.9680023;-20.21443558;22.67893791
0.04278335;0.088122271;0.049539924;28.84737206;-35.74745178;37.99031067
-0.106139004;-0.007784367;0.77358228;-166.1600952;1.757992625;144.7566528
-0.189618304;-0.094400741;0.665745854;-91.60881805;70.58802795;-175.4464111
-0.076167963;0.01263319;0.893626451;108.5674591;-17.25503731;-158.8668518
1.071838021;-0.386838049;0.348306954;8.115185738;22.38066292;23.23106575
-0.75095278;0.672021985;0.883671165;-21.73555756;-1.759561181;-42.90549088
-0.002668105;-0.096375607;0.889327049;-143.8664856;-20.04392624;120.5982971
-0.351021022;0.062497944;0.651360154;94.26908875;-47.82069016;145.8703613
-0.077176578;-0.066664636;0.83023119;-126.2848587;4.827848434;-118.2235565
-0.091242;-0.006905198;1.06306839;-45.10145187;80.75093079;4.886892796
0.11470753;0.049639955;0.657238483;-144.4713745;-25.02252579;131.7798615
-0.097535886;-0.28918463;1.594475389;39.95662689;30.3062973;157.4293213
-0.055679381;0.516911507;1.705021501;128.8912964;-42.36232376;178.971283
0.052122295;0.085023515;0.885448158;-12.49088287;0.215478465;95.17431641
0.236558139;0.097437903;0.720187187;142.3002319;-5.337471962;-83.3553772
-0.135965645;-1.071548581;0.981792152;125.1427383;52.10603714;-95.29656982
0.020632744;-0.207350358;0.999443054;-16.26850128;-30.24863625;111.9742355
0.186205894;-0.157434791;0.976708591;147.7672424;-71.17035675;111.2016983
0.140070707;0.474838018;1.54209137;-46.93318176;-22.43899918;99.68204498
-0.746019185;-0.114503294;1.567688823;92.03630066;29.56412506;-144.082077
0.201268986;-0.185049385;1.045552731;-142.9687347;54.39916992;-64.06422424
0.096829884;0.287668496;0.667478919;127.05159;-34.37397766;37.63067627
-0.094226815;0.035170466;0.956019998;-44.06253815;27.06142807;-12.70792961
0.124817312;-0.303447783;1.061921597;46.73816299;-37.1593399;67.6738205
0.559418678;-0.022370473;0.178277954;-78.99947357;-3.296633482;-62.48703766
0.081866018;-0.576505542;0.02944161;-138.8968353;-17.65505981;33.79980087
-0.283806026;-0.032758616;1.053914547;74.56079102;-28.35126495;-106.9039383
0.377052665;-0.533170342;0.362706274;-100.1476212;45.57640839;76.79745483
0.098758593;0.148348257;0.553565741;-50.89593506;39.20549011;-117.3614731
-0.811828971;0.048085269;1.389283657;84.50024414;-17.20524788;94.07430267
0.119780429;-0.12257427;0.599681675;-109.4248657;-72.63394165;60.30107498
0.107744351;0.062232025;0.68961519;-30.79742622;25.66357231;27.95816612
-0.063483015;-0.107514568;0.557320237;-155.8577576;18.74077797;108.5412064
-0.233037189;0.067845322;0.830478668;161.2047577;-2.277915716;105.7572861
-0.137531281;0.437434554;0.542589307;108.8817368;-6.075466633;131.2355347
-0.07790757;0.124674372;0.81202364;64.81018829;9.816630363;128.2947693
0.30892083;-0.110479958;0.976307273;-54.87627411;-11.76041508;-136.3034363
1.16078651;-0.141564429;0.714534402;-161.4477386;45.79153442;-51.67070389
-0.124980569;0.131271809;1.049848199;60.56151962;-56.62656784;53.08755112
-1.269366741;0.087784104;1.193403363;-29.01662827;20.6811676;-64.81852722
-0.187240332;0.193163827;0.990824521;7.662867546;5.90864706;140.2257233
0.302870214;0.564653158;-0.05234148;-83.44733429;8.34449482;86.10044098
-0.032592624;0.423569947;1.155634999;13.94764233;62.12653351;-36.4950943
-0.890473604;0.672543943;1.046079636;29.198946;-5.131604195;148.7498932
-0.081293643;-0.014726754;0.707680583;-60.40813446;15.80626488;98.84902954
0.201827928;-0.318315476;0.356776178;-14.36239719;-20.84779739;-2.165499926
-0.121380657;-0.93594861;0.235271379;58.68543625;-32.38396072;-93.89522552
-0.06015785;0.068911113;0.678770542;-115.3091965;34.80498505;-84.68346405
-0.501378059;0.39978084;1.222972751;170.6990204;-23.03328323;149.923111
-0.157806635;0.026223712;0.863790154;-85.05495453;-6.898449421;-120.6582947
0.172649264;0.05331552;0.545593262;-101.7879791;39.66174698;99.43094635
0.177453443;0.192132324;0.876539111;-86.24239349;-17.72528076;-159.1634369
-0.144063264;-0.133996218;0.471133798;-9.340923309;18.89329147;-146.0205994
0.246060118;-0.155424684;1.038715482;-9.739977837;-4.090908527;-0.198107734
0.1800742;-0.149585888;0.63792634;66.93627167;2.937109947;98.97341156
0.108976528;-0.016106205;0.783847392;32.25080109;-16.98813438;65.85977173
-0.139604703;-0.163378984;0.910867393;24.26896095;-66.2915802;-54.18748474
0.144576207;0.021623472;0.661798;-119.881691;0.483800024;92.40686798
0.12104702;-0.128553033;0.663432956;-10.06966972;-26.73817635;52.10708618
0.145500273;0.223979771;0.702039719;120.3493576;61.19736099;-53.07476807
-0.088803858;0.187268868;0.26530841;-172.8235931;-8.672837257;-107.1286697
-0.130596668;-0.36407432;0.596728623;-60.48518372;-34.96962357;174.2663269
0.147225156;0.189995944;-0.291877031;-49.75971603;-6.206105709;112.9445343
0.396530002;1.253539443;1.059926987;-140.7671356;4.760184288;112.1018906
0.119980946;-0.199896187;0.595951378;-83.05480957;-47.03001785;-98.70846558
-0.2611835;0.445898354;0.735309243;99.31928253;-2.609779358;147.2402344
0.220128074;0.115415402;0.627432466;-111.6594238;5.745345592;152.5773163
0.01869664;0.306123078;0.195935786;-91.54138184;43.84435654;-32.90502167
-0.290313393;0.049573094;1.029725909;0.337257147;11.02139568;4.980278015
-0.234915197;0.04387863;0.806572914;150.5027313;18.00100899;61.45125961
-0.277883023;-0.431909174;0.994263172;-26.8764019;-56.4239006;-170.0520325
0.405377924;-0.075636476;1.16219461;146.704834;45.79768372;16.51222038
-0.088609159;0.721424818;0.459393829;93.13967896;10.3774538;-89.26990509
-0.217185035;0.166976348;0.782241404;-160.3662872;45.65347672;-174.6318512
-0.182281733;0.32513845;0.353565633;-30.20652962;-31.49660492;125.759285
-0.234927431;-0.108385801;0.582778871;37.47032928;1.945080757;-176.3872375
-0.088093102;0.235553026;0.605096579;-157.9145203;21.27510071;-91.47560883
-0.007275775;-0.296282649;0.785662055;-46.34807968;-38.92318344;-97.20539093
-0.587146938;-0.145057783;-0.09574721;-85.18987274;0.732936859;46.89374924
-0.2950432;0.058594756;1.034000397;-129.3311462;-21.01511765;44.30744553
0.243278623;0.086819544;2.102516174;-84.09531403;30.04505348;-82.33982849
-0.229853913;-0.16903773;1.183291674;-141.1904907;-21.95513344;63.57509995
-0.210860759;0.082696721;0.664247751;-44.66108322;1.708799601;-82.51807404
-0.160964251;0.203992307;0.856806755;98.89637756;4.061661243;-158.1644287
0.197483271;0.143422976;0.73399663;19.7374649;-14.7550478;104.1394348
0.047498707;-0.072675467;0.711789429;-54.19033813;11.53443146;-96.14904785
-0.213543713;0.117651306;0.892081678;27.13642311;51.30090714;30.09212685
-0.292893052;0.008493328;0.694081306;-56.23330307;-10.10535431;-64.80058289
-0.245753527;-0.035351109;0.895488143;-161.9022217;-54.00872421;-127.2054672
-0.081157401;0.178802401;0.888917327;-112.7857742;18.1891861;84.42051697
0.199435189;-0.20484072;0.935263276;177.1704865;26.78934669;-18.61505318
0.155031383;-0.206656724;0.579079151;-38.74739838;-42.38392258;-170.8905334
0.152005762;-0.238210678;0.958285272;35.80179596;4.973275661;-59.28578186
0.145455718;0.116114616;0.676341712;-46.35115433;64.8140564;52.32038498
0.438529521;0.655859411;0.583389401;152.7037659;-32.91230392;-110.8629379
0.190016627;0.182954773;0.901881456;85.88069916;-49.20690536;95.00559235
-0.36696732;0.177200437;1.4421978;61.4412384;69.28121185;102.4517212
-0.10575293;0.132909864;0.669489801;-166.8246307;17.74567986;156.3787994
0.282449096;-0.005040184;0.712599039;58.15053177;-10.76123238;-120.8438187
-0.268852711;0.430816174;1.844981909;132.0493164;26.86106491;-31.45390892
0.275030077;-0.022897877;1.070319176;-120.6326294;-9.722678185;-105.0635986
-0.06572336;0.371764183;-0.343992621;-169.9666138;-29.47768211;-170.0478516
0.203635395;-0.00881882;0.030985586;-146.9624939;48.073349;32.61246109
-0.216973588;-0.093078263;0.778084159;-55.13505173;61.49559402;-52.70697021
0.000953153;-0.176316023;0.682975888;-127.1429596;3.514989614;109.2211075
-0.133271188;0.152235389;0.973026991;58.14886475;-0.708669007;78.44390106
-0.092425883;0.037300497;0.016895935;-75.09214783;-47.95976639;-123.1311646
-0.914737821;0.5441342;1.325602889;154.8699341;-53.32274246;179.9285431
-0.577613056;-0.034483626;-0.286300212;178.5093842;-76.62978363;26.48229027
-0.053598359;-0.150615528;0.966672897;-129.7501984;15.55682945;-76.76116943
0.02886747;-0.246593118;0.298500299;-28.33411598;56.71121597;-41.01148987
0.119192764;0.263459682;1.029356241;-7.927789688;-59.75776291;-157.410202
0.148946062;-0.162083119;0.816473246;-99.47666168;0.67846024;-90.01387024
0.24332799;0.036409374;1.688576818;-39.91934967;19.65916634;46.15091705
0.470751494;0.748901129;1.654176354;-62.94174194;25.06179237;-41.53941345
0.167599082;0.825841427;0.409344226;44.73312378;17.72074509;80.51060486
0.121239439;-0.135459051;1.779845834;4.603648663;-82.25569153;-169.5780029
-0.175453737;-0.196368814;0.928278327;-56.88542938;29.11713791;95.13577271
0.149799183;-0.206156522;0.814407945;76.93775177;-10.29616261;14.28558064
-0.15694125;-0.028950565;0.740100503;-9.595769882;-45.99804306;-13.29069519
0.181630641;-0.204666793;0.726774096;48.90826416;59.35866928;-51.07514191
-0.177067965;0.211441368;0.57812494;-18.10884285;57.60247421;-20.37345505
0.017504878;0.359604299;0.768749177;125.4320831;-22.43896103;-111.9700317
-0.039369386;-0.057111315;0.883621097;60.27118683;32.65881348;-174.4756622
-0.087154381;0.525380373;1.6442976;157.4918671;-7.18426609;-99.60757446
0.081708685;-0.31025961;0.55651468;-128.9238586;62.99217224;126.2156143
-0.208109945;-0.214400887;0.943896353;98.01449585;12.14575958;-55.27655792
0.01443981;0.302520901;-0.017022148;-147.4797058;-81.52823639;83.47792053
-0.234124437;-0.315075189;0.691666603;-95.74390411;-27.56571007;29.37081337
0.235177413;0.029814579;0.998613775;172.0520172;-37.26908493;46.97409439
-0.012590874;-0.084670573;0.917008698;155.6413116;0.884560049;-140.9538422
0.063633747;0.564077199;1.347994804;143.0442047;27.28627777;68.88236237
-0.136914462;0.864203453;1.088473558;-10.31061649;20.52560997;177.2209778
-0.123864055;0.167261407;0.81207037;-66.82256317;-73.13912964;122.0473099
0.320435464;1.230565429;1.0043782;82.64108276;-83.76888275;-146.4678955
